 348  4.138254699707E+02  4.223594360352E+02  4.180928344727E+02  8.736905455589E-01  1.445699930191E-01
 347  4.223594360352E+02  4.309153137207E+02  4.266391601562E+02  8.713518381119E-01  1.476420015097E-01
 346  4.309153137207E+02  4.394929809570E+02  4.352045593262E+02  8.690166473389E-01  1.507260054350E-01
 345  4.394929809570E+02  4.480894775391E+02  4.437944335938E+02  8.666833043098E-01  1.538240015507E-01
 344  4.480894775391E+02  4.567046203613E+02  4.524002685547E+02  8.643543124199E-01  1.569329947233E-01
 343  4.567046203613E+02  4.653410034180E+02  4.610246582031E+02  8.620288372040E-01  1.600539982319E-01
 342  4.653410034180E+02  4.740011596680E+02  4.696729431152E+02  8.597055673599E-01  1.631889939308E-01
 341  4.740011596680E+02  4.826766967773E+02  4.783394470215E+02  8.573858141899E-01  1.663359999657E-01
 340  4.826766967773E+02  4.913756408691E+02  4.870266723633E+02  8.550691604614E-01  1.694959998131E-01
 339  4.913756408691E+02  5.000977783203E+02  4.957399902344E+02  8.527541160583E-01  1.726710051298E-01
 338  5.000977783203E+02  5.088374938965E+02  5.044682006836E+02  8.504436016083E-01  1.758569926023E-01
 337  5.088374938965E+02  5.175972900391E+02  5.132193603516E+02  8.481354117393E-01  1.790570020676E-01
 336  5.175972900391E+02  5.263796997070E+02  5.219904785156E+02  8.458304405212E-01  1.822700053453E-01
 335  5.263796997070E+02  5.351845703125E+02  5.307841186523E+02  8.435280323029E-01  1.854970008135E-01
 334  5.351845703125E+02  5.440089111328E+02  5.396000976562E+02  8.412282466888E-01  1.887380033731E-01
 333  5.440089111328E+02  5.528553466797E+02  5.484328002930E+02  8.389325141907E-01  1.919910013676E-01
 332  5.528553466797E+02  5.617208251953E+02  5.572901000977E+02  8.366387486458E-01  1.952590048313E-01
 331  5.617208251953E+02  5.706106567383E+02  5.661691284180E+02  8.343477249146E-01  1.985410004854E-01
 330  5.706106567383E+02  5.795191650391E+02  5.750669555664E+02  8.320602774620E-01  2.018360048532E-01
 329  5.795191650391E+02  5.884518432617E+02  5.839887695312E+02  8.297750353813E-01  2.051459997892E-01
 328  5.884518432617E+02  5.974022827148E+02  5.929290161133E+02  8.274932503700E-01  2.084690034389E-01
 327  5.974022827148E+02  6.063764038086E+02  6.018928222656E+02  8.252139091492E-01  2.118069976568E-01
 326  6.063764038086E+02  6.153738403320E+02  6.108772583008E+02  8.229376077652E-01  2.151589989662E-01
 325  6.153738403320E+02  6.243918457031E+02  6.198848876953E+02  8.206636309624E-01  2.185260057449E-01
 324  6.243918457031E+02  6.334323730469E+02  6.289153442383E+02  8.183922171593E-01  2.219080030918E-01
 323  6.334323730469E+02  6.424952392578E+02  6.379658813477E+02  8.161240220070E-01  2.253039926291E-01
 322  6.424952392578E+02  6.515780639648E+02  6.470388793945E+02  8.138583898544E-01  2.287150025368E-01
 321  6.515780639648E+02  6.606856079102E+02  6.561340332031E+02  8.115954399109E-01  2.321410030127E-01
 320  6.606856079102E+02  6.698126831055E+02  6.652512817383E+02  8.093351721764E-01  2.355819940567E-01
 319  6.698126831055E+02  6.789638061523E+02  6.743902587891E+02  8.070777654648E-01  2.390380054712E-01
 318  6.789638061523E+02  6.881390380859E+02  6.835534667969E+02  8.048225045204E-01  2.425100058317E-01
 317  6.881390380859E+02  6.973327636719E+02  6.927379150391E+02  8.025701642036E-01  2.459969967604E-01
 316  6.973327636719E+02  7.065527343750E+02  7.019461059570E+02  8.003200888634E-01  2.495000064373E-01
 315  7.065527343750E+02  7.157934570312E+02  7.111751708984E+02  7.980731129646E-01  2.530179917812E-01
 314  7.157934570312E+02  7.250572509766E+02  7.204274291992E+02  7.958285808563E-01  2.565520107746E-01
 313  7.250572509766E+02  7.343438720703E+02  7.297026977539E+02  7.935865521431E-01  2.601020038128E-01
 312  7.343438720703E+02  7.436531372070E+02  7.390006713867E+02  7.913470268250E-01  2.636680006981E-01
 311  7.436531372070E+02  7.529873657227E+02  7.483237304688E+02  7.891096472740E-01  2.672510147095E-01
 310  7.529873657227E+02  7.623436889648E+02  7.576690063477E+02  7.868749499321E-01  2.708500027657E-01
 309  7.623436889648E+02  7.717218627930E+02  7.670362548828E+02  7.846429944038E-01  2.744649946690E-01
 308  7.717218627930E+02  7.811242065430E+02  7.764252319336E+02  7.824138402939E-01  2.780959904194E-01
 307  7.811242065430E+02  7.905504760742E+02  7.858408813477E+02  7.801864147186E-01  2.817449867725E-01
 306  7.905504760742E+02  8.000003662109E+02  7.952777099609E+02  7.779619097710E-01  2.854099869728E-01
 305  8.000003662109E+02  8.094736938477E+02  8.047406005859E+02  7.757391929626E-01  2.890929877758E-01
 304  8.094736938477E+02  8.189701538086E+02  8.142242431641E+02  7.735196352005E-01  2.927919924259E-01
 303  8.189701538086E+02  8.284920043945E+02  8.237333984375E+02  7.713019847870E-01  2.965089976788E-01
 302  8.284920043945E+02  8.380363769531E+02  8.332678222656E+02  7.690864205360E-01  3.002440035343E-01
 301  8.380363769531E+02  8.476056518555E+02  8.428247070312E+02  7.668735384941E-01  3.039959967136E-01
 300  8.476056518555E+02  8.571994628906E+02  8.524062500000E+02  7.646628022194E-01  3.077659904957E-01
 299  8.571994628906E+02  8.668175659180E+02  8.620122070312E+02  7.624543309212E-01  3.115540146828E-01
 298  8.668175659180E+02  8.764571533203E+02  8.716398315430E+02  7.602487206459E-01  3.153589963913E-01
 297  8.764571533203E+02  8.861254882812E+02  8.812938232422E+02  7.580449581146E-01  3.191829919815E-01
 296  8.861254882812E+02  8.958146972656E+02  8.909738769531E+02  7.558431029320E-01  3.230260014534E-01
 295  8.958146972656E+02  9.055295410156E+02  9.006746826172E+02  7.536442875862E-01  3.268859982491E-01
 294  9.055295410156E+02  9.152697753906E+02  9.104034423828E+02  7.514469027519E-01  3.307659924030E-01
 293  9.152697753906E+02  9.250349731445E+02  9.201549682617E+02  7.492522597313E-01  3.346639871597E-01
 292  9.250349731445E+02  9.348249511719E+02  9.299338378906E+02  7.470591664314E-01  3.385820090771E-01
 291  9.348249511719E+02  9.446417846680E+02  9.397372436523E+02  7.448683977127E-01  3.425189852715E-01
 290  9.446417846680E+02  9.544827880859E+02  9.495649414062E+02  7.426799535751E-01  3.464750051498E-01
 289  9.544827880859E+02  9.643475341797E+02  9.594190673828E+02  7.404933571815E-01  3.504509925842E-01
 288  9.643475341797E+02  9.742382202148E+02  9.692968139648E+02  7.383092641830E-01  3.544459939003E-01
 287  9.742382202148E+02  9.841546020508E+02  9.792003784180E+02  7.361271381378E-01  3.584609925747E-01
 286  9.841546020508E+02  9.940986938477E+02  9.891293945312E+02  7.339470982552E-01  3.624959886074E-01
 285  9.940986938477E+02  1.004067810059E+03  9.990859985352E+02  7.317687273026E-01  3.665519952774E-01
 284  1.004067810059E+03  1.014061523438E+03  1.009067443848E+03  7.295925617218E-01  3.706279993057E-01
 283  1.014061523438E+03  1.024082031250E+03  1.019075805664E+03  7.274182438850E-01  3.747250139713E-01
 282  1.024082031250E+03  1.034128906250E+03  1.029108276367E+03  7.252462506294E-01  3.788419961929E-01
 281  1.034128906250E+03  1.044201904297E+03  1.039169555664E+03  7.230756878853E-01  3.829810023308E-01
 280  1.044201904297E+03  1.054300659180E+03  1.049254150391E+03  7.209077477455E-01  3.871400058270E-01
 279  1.054300659180E+03  1.064427124023E+03  1.059366821289E+03  7.187414169312E-01  3.913210034370E-01
 278  1.064427124023E+03  1.074578613281E+03  1.069507080078E+03  7.165766954422E-01  3.955239951611E-01
 277  1.074578613281E+03  1.084757202148E+03  1.079672119141E+03  7.144142985344E-01  3.997479975224E-01
 276  1.084757202148E+03  1.094964965820E+03  1.089864135742E+03  7.122537493706E-01  4.039939939976E-01
 275  1.094964965820E+03  1.105199096680E+03  1.100085083008E+03  7.100946307182E-01  4.082629978657E-01
 274  1.105199096680E+03  1.115459106445E+03  1.110332153320E+03  7.079375386238E-01  4.125539958477E-01
 273  1.115459106445E+03  1.125747192383E+03  1.120607421875E+03  7.057820558548E-01  4.168680012226E-01
 272  1.125747192383E+03  1.136062744141E+03  1.130908081055E+03  7.036287784576E-01  4.212040007114E-01
 271  1.136062744141E+03  1.146405639648E+03  1.141238647461E+03  7.014767527580E-01  4.255639910698E-01
 270  1.146405639648E+03  1.156777709961E+03  1.151596069336E+03  6.993266344070E-01  4.299469888210E-01
 269  1.156777709961E+03  1.167176269531E+03  1.161980224609E+03  6.971784234047E-01  4.343529939651E-01
 268  1.167176269531E+03  1.177603271484E+03  1.172393066406E+03  6.950318813324E-01  4.387829899788E-01
 267  1.177603271484E+03  1.188058227539E+03  1.182833984375E+03  6.928868889809E-01  4.432370066643E-01
 266  1.188058227539E+03  1.198540771484E+03  1.193302734375E+03  6.907436847687E-01  4.477150142193E-01
 265  1.198540771484E+03  1.209052856445E+03  1.203801269531E+03  6.886018514633E-01  4.522179961205E-01
 264  1.209052856445E+03  1.219593994141E+03  1.214326782227E+03  6.864619255066E-01  4.567449986935E-01
 263  1.219593994141E+03  1.230161621094E+03  1.224881225586E+03  6.843235492706E-01  4.612970054150E-01
 262  1.230161621094E+03  1.240759765625E+03  1.235464111328E+03  6.821869015694E-01  4.658739864826E-01
 261  1.240759765625E+03  1.251388061523E+03  1.246077392578E+03  6.800514459610E-01  4.704770147800E-01
 260  1.251388061523E+03  1.262043701172E+03  1.256720581055E+03  6.779173612595E-01  4.751060009003E-01
 259  1.262043701172E+03  1.272730957031E+03  1.267390991211E+03  6.757853031158E-01  4.797599911690E-01
 258  1.272730957031E+03  1.283447021484E+03  1.278092651367E+03  6.736542582512E-01  4.844410121441E-01
 257  1.283447021484E+03  1.294191528320E+03  1.288822998047E+03  6.715249419212E-01  4.891479909420E-01
 256  1.294191528320E+03  1.304966186523E+03  1.299583740234E+03  6.693969368935E-01  4.938820004463E-01
 255  1.304966186523E+03  1.315772949219E+03  1.310374389648E+03  6.672703027725E-01  4.986430108547E-01
 254  1.315772949219E+03  1.326606567383E+03  1.321194580078E+03  6.651452183723E-01  5.034310221672E-01
 253  1.326606567383E+03  1.337473632812E+03  1.332043945312E+03  6.630218625069E-01  5.082460045815E-01
 252  1.337473632812E+03  1.348368896484E+03  1.342926269531E+03  6.608992218971E-01  5.130900144577E-01
 251  1.348368896484E+03  1.359296875000E+03  1.353836669922E+03  6.587784290314E-01  5.179610252380E-01
 250  1.359296875000E+03  1.370254028320E+03  1.364779174805E+03  6.566587686539E-01  5.228610038757E-01
 249  1.370254028320E+03  1.381242919922E+03  1.375753417969E+03  6.545401811600E-01  5.277900099754E-01
 248  1.381242919922E+03  1.392264648438E+03  1.386758666992E+03  6.524229645729E-01  5.327479839325E-01
 247  1.392264648438E+03  1.403316528320E+03  1.397794433594E+03  6.503071188927E-01  5.377349853516E-01
 246  1.403316528320E+03  1.414398681641E+03  1.408862670898E+03  6.481922864914E-01  5.427520275116E-01
 245  1.414398681641E+03  1.425514160156E+03  1.419960449219E+03  6.460791826248E-01  5.477979779243E-01
 244  1.425514160156E+03  1.436661010742E+03  1.431091674805E+03  6.439667940140E-01  5.528749823570E-01
 243  1.436661010742E+03  1.447840209961E+03  1.442255737305E+03  6.418555378914E-01  5.579829812050E-01
 242  1.447840209961E+03  1.459051757812E+03  1.453450195312E+03  6.397457122803E-01  5.631210207939E-01
 241  1.459051757812E+03  1.470297241211E+03  1.464678588867E+03  6.376367807388E-01  5.682910084724E-01
 240  1.470297241211E+03  1.481573486328E+03  1.475940551758E+03  6.355287432671E-01  5.734930038452E-01
 239  1.481573486328E+03  1.492882202148E+03  1.487233154297E+03  6.334221363068E-01  5.787259936333E-01
 238  1.492882202148E+03  1.504225463867E+03  1.498558227539E+03  6.313167214394E-01  5.839909911156E-01
 237  1.504225463867E+03  1.515602416992E+03  1.509919433594E+03  6.292117834091E-01  5.892900228500E-01
 236  1.515602416992E+03  1.527012573242E+03  1.521311889648E+03  6.271082758904E-01  5.946210026741E-01
 235  1.527012573242E+03  1.538455078125E+03  1.532739135742E+03  6.250054240227E-01  5.999860167503E-01
 234  1.538455078125E+03  1.549933715820E+03  1.544198730469E+03  6.229039430618E-01  6.053839921951E-01
 233  1.549933715820E+03  1.561445800781E+03  1.555694213867E+03  6.208029985428E-01  6.108170151711E-01
 232  1.561445800781E+03  1.572990722656E+03  1.567222778320E+03  6.187031269073E-01  6.162840127945E-01
 231  1.572990722656E+03  1.584572143555E+03  1.578786010742E+03  6.166041493416E-01  6.217859983444E-01
 230  1.584572143555E+03  1.596187255859E+03  1.590385375977E+03  6.145057678223E-01  6.273239850998E-01
 229  1.596187255859E+03  1.607839721680E+03  1.602018066406E+03  6.124085187912E-01  6.328970193863E-01
 228  1.607839721680E+03  1.619524536133E+03  1.613687744141E+03  6.103116869926E-01  6.385070085526E-01
 227  1.619524536133E+03  1.631245361328E+03  1.625389648438E+03  6.082162857056E-01  6.441519856453E-01
 226  1.631245361328E+03  1.643003540039E+03  1.637129150391E+03  6.061212420464E-01  6.498349905014E-01
 225  1.643003540039E+03  1.654796386719E+03  1.648905761719E+03  6.040266752243E-01  6.555560231209E-01
 224  1.654796386719E+03  1.666625244141E+03  1.660716674805E+03  6.019331812859E-01  6.613140106201E-01
 223  1.666625244141E+03  1.678491577148E+03  1.672563354492E+03  5.998404622078E-01  6.671100258827E-01
 222  1.678491577148E+03  1.690394653320E+03  1.684449096680E+03  5.977479219437E-01  6.729459762573E-01
 221  1.690394653320E+03  1.702333740234E+03  1.696369140625E+03  5.956564545631E-01  6.788200139999E-01
 220  1.702333740234E+03  1.714310058594E+03  1.708326904297E+03  5.935655236244E-01  6.847339868546E-01
 219  1.714310058594E+03  1.726325073242E+03  1.720323730469E+03  5.914748311043E-01  6.906890273094E-01
 218  1.726325073242E+03  1.738376098633E+03  1.732356811523E+03  5.893849134445E-01  6.966840028763E-01
 217  1.738376098633E+03  1.750466186523E+03  1.744427368164E+03  5.872956514359E-01  7.027199864388E-01
 216  1.750466186523E+03  1.762594726562E+03  1.756536743164E+03  5.852066874504E-01  7.087979912758E-01
 215  1.762594726562E+03  1.774760864258E+03  1.768684082031E+03  5.831182599068E-01  7.149180173874E-01
 214  1.774760864258E+03  1.786965942383E+03  1.780868774414E+03  5.810304880142E-01  7.210800051689E-01
 213  1.786965942383E+03  1.799211059570E+03  1.793093994141E+03  5.789429545403E-01  7.272859811783E-01
 212  1.799211059570E+03  1.811495605469E+03  1.805358886719E+03  5.768555998802E-01  7.335360050201E-01
 211  1.811495605469E+03  1.823818481445E+03  1.817662597656E+03  5.747687816620E-01  7.398300170898E-01
 210  1.823818481445E+03  1.836181152344E+03  1.830006469727E+03  5.726822614670E-01  7.461689710617E-01
 209  1.836181152344E+03  1.848584472656E+03  1.842389404297E+03  5.705961585045E-01  7.525529861450E-01
 208  1.848584472656E+03  1.861027709961E+03  1.854812866211E+03  5.685102939606E-01  7.589830160141E-01
 207  1.861027709961E+03  1.873514160156E+03  1.867277587891E+03  5.664246082306E-01  7.654600143433E-01
 206  1.873514160156E+03  1.886038452148E+03  1.879783081055E+03  5.643391609192E-01  7.719839811325E-01
 205  1.886038452148E+03  1.898606201172E+03  1.892328247070E+03  5.622541904449E-01  7.785549759865E-01
 204  1.898606201172E+03  1.911213989258E+03  1.904916015625E+03  5.601691603661E-01  7.851750254631E-01
 203  1.911213989258E+03  1.923865112305E+03  1.917545654297E+03  5.580843091011E-01  7.918440103531E-01
 202  1.923865112305E+03  1.936558837891E+03  1.930218017578E+03  5.559993982315E-01  7.985630035400E-01
 201  1.936558837891E+03  1.949293579102E+03  1.942932373047E+03  5.539147257805E-01  8.053320050240E-01
 200  1.949293579102E+03  1.962072875977E+03  1.955689575195E+03  5.518300533295E-01  8.121520280838E-01
 199  1.962072875977E+03  1.974893676758E+03  1.968490478516E+03  5.497453212738E-01  8.190240263939E-01
 198  1.974893676758E+03  1.987760131836E+03  1.981334106445E+03  5.476607084274E-01  8.259479999542E-01
 197  1.987760131836E+03  2.000668457031E+03  1.994221557617E+03  5.455760359764E-01  8.329250216484E-01
 196  2.000668457031E+03  2.013622436523E+03  2.007151855469E+03  5.434915423393E-01  8.399549722672E-01
 195  2.013622436523E+03  2.026621337891E+03  2.020129272461E+03  5.414065122604E-01  8.470410108566E-01
 194  2.026621337891E+03  2.039664184570E+03  2.033149291992E+03  5.393216609955E-01  8.541809916496E-01
 193  2.039664184570E+03  2.052753662109E+03  2.046216430664E+03  5.372363924980E-01  8.613780140877E-01
 192  2.052753662109E+03  2.065888427734E+03  2.059327880859E+03  5.351511240005E-01  8.686310052872E-01
 191  2.065888427734E+03  2.079069580078E+03  2.072485839844E+03  5.330654978752E-01  8.759419918060E-01
 190  2.079069580078E+03  2.092295898438E+03  2.085689697266E+03  5.309797525406E-01  8.833109736443E-01
 189  2.092295898438E+03  2.105569824219E+03  2.098939697266E+03  5.288937091827E-01  8.907390236855E-01
 188  2.105569824219E+03  2.118892089844E+03  2.112238769531E+03  5.268071293831E-01  8.982279896736E-01
 187  2.118892089844E+03  2.132259765625E+03  2.125583984375E+03  5.247203707695E-01  9.057769775391E-01
 186  2.132259765625E+03  2.145677001953E+03  2.138975585938E+03  5.226334333420E-01  9.133870005608E-01
 185  2.145677001953E+03  2.159142822266E+03  2.152417968750E+03  5.205456614494E-01  9.210609793663E-01
 184  2.159142822266E+03  2.172657470703E+03  2.165908447266E+03  5.184575915337E-01  9.287980198860E-01
 183  2.172657470703E+03  2.186221679688E+03  2.179447021484E+03  5.163691639900E-01  9.365990161896E-01
 182  2.186221679688E+03  2.199834228516E+03  2.193036376953E+03  5.142800211906E-01  9.444659948349E-01
 181  2.199834228516E+03  2.213497314453E+03  2.206673339844E+03  5.121906399727E-01  9.523980021477E-01
 180  2.213497314453E+03  2.227211425781E+03  2.220362060547E+03  5.101004838943E-01  9.603980183601E-01
 179  2.227211425781E+03  2.240977050781E+03  2.234103027344E+03  5.080095529556E-01  9.684669971466E-01
 178  2.240977050781E+03  2.254792968750E+03  2.247892822266E+03  5.059182643890E-01  9.766039848328E-01
 177  2.254792968750E+03  2.268662597656E+03  2.261735839844E+03  5.038260221481E-01  9.848120212555E-01
 176  2.268662597656E+03  2.282583251953E+03  2.275631835938E+03  5.017329454422E-01  9.930920004845E-01
 175  2.282583251953E+03  2.296556640625E+03  2.289573242188E+03  4.996402561665E-01  1.001440048218E+00
 174  2.296556640625E+03  2.310583496094E+03  2.303581542969E+03  4.975446164608E-01  1.009870052338E+00
 173  2.310583496094E+03  2.324665527344E+03  2.317635986328E+03  4.954492747784E-01  1.018370032310E+00
 172  2.324665527344E+03  2.338800781250E+03  2.331735107422E+03  4.933545589447E-01  1.026939988136E+00
 171  2.338800781250E+03  2.352990478516E+03  2.345909912109E+03  4.912556707859E-01  1.035599946976E+00
 170  2.352990478516E+03  2.367237060547E+03  2.360126464844E+03  4.891577959061E-01  1.044330000877E+00
 169  2.367237060547E+03  2.381538085938E+03  2.374399658203E+03  4.870588183403E-01  1.053140044212E+00
 168  2.381538085938E+03  2.395895263672E+03  2.388728027344E+03  4.849590361118E-01  1.062029957771E+00
 167  2.395895263672E+03  2.410310058594E+03  2.403109863281E+03  4.828585088253E-01  1.070999979973E+00
 166  2.410310058594E+03  2.424782226562E+03  2.417559814453E+03  4.807553589344E-01  1.080060005188E+00
 165  2.424782226562E+03  2.439313720703E+03  2.432060302734E+03  4.786521196365E-01  1.089200019836E+00
 164  2.439313720703E+03  2.453903076172E+03  2.446625488281E+03  4.765467047691E-01  1.098430037498E+00
 163  2.453903076172E+03  2.468551269531E+03  2.461238037109E+03  4.744418263435E-01  1.107740044594E+00
 162  2.468551269531E+03  2.483258544922E+03  2.475912109375E+03  4.723353087902E-01  1.117140054703E+00
 161  2.483258544922E+03  2.498026367188E+03  2.490645996094E+03  4.702275693417E-01  1.126629948616E+00
 160  2.498026367188E+03  2.512855957031E+03  2.505453125000E+03  4.681165814400E-01  1.136219978333E+00
 159  2.512855957031E+03  2.527747314453E+03  2.520316650391E+03  4.660049378872E-01  1.145900011063E+00
 158  2.527747314453E+03  2.542699707031E+03  2.535234863281E+03  4.638928472996E-01  1.155670046806E+00
 157  2.542699707031E+03  2.557716308594E+03  2.550220947266E+03  4.617785811424E-01  1.165539979935E+00
 156  2.557716308594E+03  2.572794921875E+03  2.565273437500E+03  4.596623480320E-01  1.175510048866E+00
 155  2.572794921875E+03  2.587938720703E+03  2.580375000000E+03  4.575465321541E-01  1.185570001602E+00
 154  2.587938720703E+03  2.603146728516E+03  2.595553955078E+03  4.554273188114E-01  1.195739984512E+00
 153  2.603146728516E+03  2.618420410156E+03  2.610793212891E+03  4.533071219921E-01  1.206009984016E+00
 152  2.618420410156E+03  2.633761474609E+03  2.626105957031E+03  4.511840939522E-01  1.216390013695E+00
 151  2.633761474609E+03  2.649167236328E+03  2.641475097656E+03  4.490607678890E-01  1.226869940758E+00
 150  2.649167236328E+03  2.664642578125E+03  2.656913574219E+03  4.469353258610E-01  1.237460017204E+00
 149  2.664642578125E+03  2.680185546875E+03  2.672419189453E+03  4.448082149029E-01  1.248160004616E+00
 148  2.680185546875E+03  2.695798095703E+03  2.688004394531E+03  4.426776468754E-01  1.258980035782E+00
 147  2.695798095703E+03  2.711479248047E+03  2.703652099609E+03  4.405461251736E-01  1.269909977913E+00
 146  2.711479248047E+03  2.727231933594E+03  2.719360839844E+03  4.384137988091E-01  1.280949950218E+00
 145  2.727231933594E+03  2.743056152344E+03  2.735156250000E+03  4.362773299217E-01  1.292119979858E+00
 144  2.743056152344E+03  2.758952148438E+03  2.751022216797E+03  4.341389536858E-01  1.303410053253E+00
 143  2.758952148438E+03  2.774920654297E+03  2.766942138672E+03  4.320009052753E-01  1.314810037613E+00
 142  2.774920654297E+03  2.790963623047E+03  2.782955810547E+03  4.298579394817E-01  1.326349973679E+00
 141  2.790963623047E+03  2.807081542969E+03  2.799032958984E+03  4.277141988277E-01  1.338009953499E+00
 140  2.807081542969E+03  2.823275390625E+03  2.815184814453E+03  4.255681037903E-01  1.349799990654E+00
 139  2.823275390625E+03  2.839544433594E+03  2.831422363281E+03  4.234184026718E-01  1.361729979515E+00
 138  2.839544433594E+03  2.855891113281E+03  2.847729736328E+03  4.212672412395E-01  1.373790025711E+00
 137  2.855891113281E+03  2.872317138672E+03  2.864117919922E+03  4.191132187843E-01  1.385990023613E+00
